province,date,temp_max,temp_min,wind_speed,precipitation,humidity
HA NOI,2013-09-14,35.0,23.0,4.0,0.0,75.0
HA NOI,2014-09-14,35.0,25.0,5.0,6.8,80.0
HA NOI,2015-09-14,31.0,22.0,12.0,0.1,68.0
HA NOI,2016-09-14,32.0,24.0,6.0,5.9,82.0
HA NOI,2017-09-14,32.0,26.0,8.0,39.0,80.0
HA NOI,2018-09-14,31.0,25.0,4.0,25.1,79.0
HA NOI,2019-09-14,35.0,25.0,5.0,0.0,70.0
HA NOI,2020-09-14,33.0,27.0,10.0,0.3,77.0
HA NOI,2009-09-15,35.0,26.0,6.0,3.5,83.0
HA NOI,2010-09-15,31.0,23.0,5.0,2.5,90.0
HA NOI,2011-09-15,31.0,24.0,5.0,15.7,88.0
HA NOI,2012-09-15,29.0,20.0,9.0,0.1,75.0
HA NOI,2013-09-15,35.0,24.0,5.0,2.5,79.0
HA NOI,2014-09-15,35.0,26.0,5.0,11.7,82.0
HA NOI,2015-09-15,25.0,24.0,10.0,4.9,85.0
HA NOI,2016-09-15,34.0,25.0,5.0,2.0,76.0
HA NOI,2017-09-15,30.0,25.0,18.0,8.4,84.0
HA NOI,2018-09-15,34.0,25.0,9.0,0.6,72.0
HA NOI,2019-09-15,35.0,26.0,6.0,1.6,72.0
HA NOI,2020-09-15,33.0,26.0,12.0,3.3,79.0
HA NOI,2009-09-10,36.0,25.0,4.0,0.0,74.0
HA NOI,2010-09-10,35.0,26.0,5.0,15.9,85.0
HA NOI,2011-09-10,28.0,24.0,7.0,59.9,92.0
HA NOI,2012-09-10,32.0,24.0,7.0,4.7,85.0
HA NOI,2013-09-10,34.0,24.0,5.0,0.0,80.0
HA NOI,2014-09-10,33.0,25.0,6.0,11.5,86.0
HA NOI,2015-09-10,33.0,25.0,7.0,5.4,79.0
HA NOI,2016-09-10,30.0,24.0,9.0,6.3,87.0
HA NOI,2017-09-10,33.0,26.0,5.0,11.6,81.0
HA NOI,2018-09-10,32.0,24.0,6.0,0.0,71.0
HA NOI,2019-09-10,30.0,25.0,10.0,19.2,90.0
HA NOI,2020-09-10,34.0,27.0,9.0,7.4,79.0
HA NOI,2009-09-13,31.0,25.0,4.0,15.3,94.0
HA NOI,2010-09-13,31.0,24.0,3.0,1.6,89.0
HA NOI,2011-09-13,30.0,24.0,5.0,1.6,90.0
HA NOI,2012-09-13,29.0,21.0,10.0,4.8,85.0
HA NOI,2013-09-13,31.0,24.0,5.0,0.7,88.0
HA NOI,2014-09-13,30.0,25.0,7.0,2.3,84.0
HA NOI,2015-09-13,29.0,24.0,15.0,0.1,69.0
HA NOI,2016-09-13,31.0,24.0,8.0,13.0,84.0
HA NOI,2017-09-13,34.0,26.0,6.0,11.9,75.0
HA NOI,2018-09-13,34.0,26.0,6.0,1.6,69.0
HA NOI,2019-09-13,34.0,25.0,5.0,0.3,75.0
HA NOI,2020-09-13,33.0,27.0,9.0,9.5,78.0
HA NOI,2009-09-20,37.0,25.0,5.0,0.7,79.0
HA NOI,2010-09-20,38.0,23.0,4.0,0.0,79.0
HA NOI,2011-09-20,28.0,24.0,7.0,34.1,92.0
HA NOI,2012-09-20,30.0,23.0,5.0,4.3,90.0
HA NOI,2013-09-20,30.0,23.0,7.0,5.5,87.0
HA NOI,2014-09-20,30.0,26.0,5.0,10.7,92.0
HA NOI,2015-09-20,31.0,24.0,6.0,1.8,83.0
HA NOI,2016-09-20,31.0,24.0,10.0,2.9,72.0
HA NOI,2017-09-20,34.0,27.0,9.0,15.0,79.0
HA NOI,2018-09-20,33.0,25.0,5.0,0.2,78.0
HA NOI,2019-09-20,32.0,24.0,8.0,1.5,75.0
HA NOI,2020-09-20,29.0,21.0,10.0,1.1,86.0
HA NOI,2009-09-19,36.0,24.0,5.0,2.4,82.0
HA NOI,2010-09-19,37.0,22.0,4.0,0.0,81.0
HA NOI,2011-09-19,32.0,25.0,4.0,4.7,87.0
HA NOI,2012-09-19,29.0,24.0,5.0,6.4,84.0
HA NOI,2013-09-19,33.0,23.0,8.0,1.0,72.0
HA NOI,2014-09-19,33.0,25.0,3.0,10.3,89.0
HA NOI,2015-09-19,32.0,24.0,6.0,1.6,82.0
HA NOI,2016-09-19,33.0,25.0,6.0,5.2,75.0
HA NOI,2017-09-19,36.0,27.0,9.0,2.0,77.0
HA NOI,2018-09-19,30.0,25.0,7.0,17.2,86.0
HA NOI,2019-09-19,31.0,25.0,8.0,28.2,81.0
HA NOI,2020-09-19,24.0,23.0,14.0,41.2,90.0
HA NOI,2009-09-17,30.0,25.0,4.0,6.2,94.0
HA NOI,2010-09-17,34.0,22.0,5.0,1.0,83.0
HA NOI,2011-09-17,32.0,23.0,4.0,0.2,85.0
HA NOI,2012-09-17,32.0,21.0,5.0,0.1,73.0
HA NOI,2013-09-17,34.0,25.0,4.0,1.6,78.0
HA NOI,2014-09-17,29.0,24.0,16.0,46.7,93.0
HA NOI,2015-09-17,31.0,24.0,6.0,1.2,82.0
HA NOI,2016-09-17,34.0,26.0,6.0,0.8,73.0
HA NOI,2017-09-17,34.0,24.0,6.0,0.0,78.0
HA NOI,2018-09-17,26.0,24.0,9.0,6.6,81.0
HA NOI,2019-09-17,35.0,26.0,6.0,0.7,71.0
HA NOI,2020-09-17,33.0,27.0,11.0,18.3,82.0
HA NOI,2009-09-16,30.0,25.0,5.0,5.6,95.0
HA NOI,2009-09-21,34.0,24.0,8.0,6.8,89.0
HA NOI,2010-09-21,38.0,25.0,5.0,3.2,80.0
HA NOI,2011-09-21,28.0,22.0,9.0,2.8,85.0
HA NOI,2012-09-21,33.0,24.0,8.0,8.1,85.0
HA NOI,2013-09-21,34.0,23.0,7.0,3.2,77.0
HA NOI,2014-09-21,30.0,24.0,7.0,0.0,81.0
HA NOI,2015-09-21,31.0,25.0,10.0,10.5,86.0
HA NOI,2016-09-21,32.0,23.0,11.0,0.3,69.0
HA NOI,2017-09-21,34.0,27.0,5.0,3.3,74.0
HA NOI,2018-09-21,35.0,25.0,6.0,0.0,73.0
HA NOI,2019-09-21,32.0,24.0,12.0,0.6,67.0
HA NOI,2020-09-21,30.0,23.0,6.0,4.5,86.0
HA NOI,2010-09-16,35.0,22.0,4.0,0.3,83.0
HA NOI,2011-09-16,33.0,23.0,6.0,1.6,85.0
HA NOI,2012-09-16,32.0,20.0,5.0,0.0,66.0
HA NOI,2013-09-16,34.0,25.0,5.0,5.5,81.0
HA NOI,2014-09-16,31.0,25.0,17.0,23.0,87.0
HA NOI,2015-09-16,31.0,24.0,11.0,37.5,81.0
HA NOI,2016-09-16,34.0,26.0,8.0,0.6,72.0
HA NOI,2017-09-16,29.0,25.0,12.0,23.7,89.0
HA NOI,2018-09-16,35.0,26.0,13.0,0.7,66.0
HA NOI,2019-09-16,34.0,25.0,6.0,2.9,77.0
HA NOI,2020-09-16,33.0,27.0,12.0,2.5,79.0
HA NOI,2009-09-23,33.0,23.0,4.0,0.1,78.0
HA NOI,2010-09-23,28.0,22.0,8.0,0.1,82.0
HA NOI,2011-09-23,29.0,21.0,9.0,0.0,72.0
HA NOI,2012-09-23,34.0,25.0,6.0,5.5,84.0
HA NOI,2013-09-23,34.0,24.0,8.0,2.9,73.0
HA NOI,2014-09-23,33.0,22.0,4.0,0.0,72.0
HA NOI,2015-09-23,32.0,25.0,8.0,3.0,83.0
HA NOI,2016-09-23,33.0,24.0,8.0,0.2,70.0
HA NOI,2017-09-23,34.0,26.0,5.0,6.6,77.0
HA NOI,2018-09-23,34.0,25.0,4.0,0.0,70.0
HA NOI,2019-09-23,30.0,22.0,12.0,0.0,62.0
HA NOI,2020-09-23,30.0,27.0,11.0,94.3,88.0
HA NOI,2009-09-26,30.0,24.0,5.0,29.6,94.0
HA NOI,2010-09-26,31.0,24.0,6.0,20.1,91.0
HA NOI,2011-09-26,30.0,21.0,9.0,0.1,67.0
HA NOI,2012-09-26,32.0,24.0,5.0,2.3,81.0
HA NOI,2013-09-26,23.0,21.0,10.0,8.4,91.0
HA NOI,2014-09-26,34.0,24.0,7.0,0.1,78.0
HA NOI,2015-09-26,34.0,26.0,10.0,9.0,81.0
HA NOI,2016-09-26,34.0,25.0,6.0,0.0,76.0
HA NOI,2017-09-26,33.0,25.0,9.0,0.9,79.0
HA NOI,2018-09-26,34.0,25.0,10.0,19.9,79.0
HA NOI,2019-09-26,32.0,23.0,7.0,0.0,61.0
HA NOI,2020-09-26,32.0,26.0,14.0,6.3,82.0
HA NOI,2009-09-27,31.0,24.0,9.0,13.3,90.0
HA NOI,2010-09-27,31.0,25.0,5.0,8.5,91.0
HA NOI,2011-09-27,29.0,22.0,9.0,2.4,84.0
HA NOI,2012-09-27,32.0,25.0,7.0,9.8,80.0
HA NOI,2009-09-22,31.0,22.0,5.0,0.3,84.0
HA NOI,2010-09-22,34.0,26.0,5.0,4.9,84.0
HA NOI,2011-09-22,29.0,22.0,8.0,0.1,76.0
HA NOI,2012-09-22,34.0,24.0,7.0,0.6,81.0
HA NOI,2013-09-22,35.0,25.0,8.0,0.0,68.0
HA NOI,2014-09-22,32.0,23.0,7.0,0.0,72.0
HA NOI,2015-09-22,31.0,25.0,10.0,13.3,85.0
HA NOI,2016-09-22,32.0,24.0,8.0,0.0,68.0
HA NOI,2013-09-27,30.0,20.0,5.0,0.3,80.0
HA NOI,2014-09-27,32.0,24.0,8.0,9.1,83.0
HA NOI,2015-09-27,34.0,26.0,7.0,3.8,79.0
HA NOI,2016-09-27,36.0,25.0,4.0,0.0,73.0
HA NOI,2017-09-27,33.0,26.0,5.0,1.0,77.0
HA NOI,2018-09-27,30.0,26.0,7.0,11.5,85.0
HA NOI,2019-09-27,32.0,22.0,8.0,0.0,63.0
HA NOI,2020-09-27,31.0,27.0,13.0,36.7,83.0
HA NOI,2017-09-22,33.0,26.0,5.0,11.2,77.0
HA NOI,2018-09-22,35.0,25.0,4.0,0.0,70.0
HA NOI,2019-09-22,31.0,24.0,16.0,0.0,61.0
HA NOI,2020-09-22,33.0,26.0,10.0,3.7,81.0
HA NOI,2009-09-18,33.0,24.0,5.0,5.7,87.0
HA NOI,2010-09-18,34.0,22.0,5.0,0.4,83.0
HA NOI,2011-09-18,32.0,24.0,5.0,24.5,89.0
HA NOI,2012-09-18,31.0,23.0,5.0,0.3,76.0
HA NOI,2013-09-18,34.0,25.0,7.0,0.1,71.0
HA NOI,2014-09-18,30.0,25.0,8.0,9.2,91.0
HA NOI,2015-09-18,32.0,24.0,6.0,1.9,81.0
HA NOI,2016-09-18,34.0,25.0,6.0,3.9,74.0
HA NOI,2017-09-18,35.0,27.0,5.0,0.0,75.0
HA NOI,2018-09-18,30.0,24.0,7.0,20.7,87.0
HA NOI,2019-09-18,33.0,26.0,6.0,17.4,78.0
HA NOI,2020-09-18,29.0,25.0,19.0,7.9,78.0
HA NOI,2009-09-28,32.0,23.0,13.0,0.1,78.0
HA NOI,2010-09-28,32.0,23.0,4.0,8.1,89.0
HA NOI,2011-09-28,34.0,23.0,6.0,0.0,75.0
HA NOI,2012-09-28,32.0,24.0,10.0,2.0,72.0
HA NOI,2013-09-28,31.0,22.0,8.0,0.0,77.0
HA NOI,2014-09-28,32.0,24.0,7.0,2.9,85.0
HA NOI,2015-09-28,34.0,26.0,6.0,0.0,75.0
HA NOI,2016-09-28,35.0,27.0,8.0,6.0,73.0
HA NOI,2017-09-28,35.0,27.0,6.0,2.6,72.0
HA NOI,2018-09-28,27.0,23.0,12.0,8.3,81.0
HA NOI,2019-09-28,33.0,23.0,7.0,0.0,60.0
HA NOI,2020-09-28,31.0,25.0,10.0,1.9,81.0
HA NOI,2009-09-25,29.0,24.0,8.0,43.0,95.0
HA NOI,2010-09-25,32.0,24.0,6.0,12.3,89.0
HA NOI,2011-09-25,30.0,21.0,9.0,0.0,68.0
HA NOI,2012-09-25,35.0,24.0,5.0,8.8,84.0
HA NOI,2013-09-25,25.0,22.0,10.0,8.3,95.0
HA NOI,2014-09-25,34.0,23.0,6.0,0.0,71.0
HA NOI,2015-09-25,36.0,26.0,7.0,8.7,80.0
HA NOI,2016-09-25,33.0,24.0,5.0,0.6,80.0
HA NOI,2017-09-25,30.0,26.0,8.0,16.3,86.0
HA NOI,2018-09-25,34.0,25.0,9.0,0.0,73.0
HA NOI,2019-09-25,32.0,22.0,8.0,0.0,61.0
HA NOI,2020-09-25,31.0,25.0,13.0,15.4,83.0
HA NOI,2009-10-02,31.0,23.0,5.0,2.9,91.0
HA NOI,2010-10-02,31.0,24.0,6.0,7.7,88.0
HA NOI,2011-10-02,28.0,20.0,11.0,0.3,82.0
HA NOI,2012-10-02,34.0,22.0,5.0,0.0,68.0
HA NOI,2013-10-02,31.0,21.0,10.0,0.0,77.0
HA NOI,2014-10-02,37.0,25.0,4.0,0.0,70.0
HA NOI,2015-10-02,33.0,25.0,8.0,6.0,74.0
HA NOI,2016-10-02,32.0,23.0,7.0,0.0,68.0
HA NOI,2017-10-02,33.0,26.0,6.0,0.1,76.0
HA NOI,2018-10-02,32.0,23.0,7.0,0.0,58.0
HA NOI,2019-10-02,30.0,24.0,9.0,1.4,78.0
HA NOI,2020-10-02,32.0,27.0,9.0,0.2,77.0
HA NOI,2009-09-24,32.0,24.0,6.0,5.0,82.0
HA NOI,2010-09-24,32.0,21.0,5.0,0.1,79.0
HA NOI,2011-09-24,29.0,21.0,8.0,0.0,69.0
HA NOI,2012-09-24,33.0,25.0,6.0,26.0,86.0
HA NOI,2013-09-24,29.0,23.0,10.0,12.8,88.0
HA NOI,2014-09-24,33.0,22.0,5.0,0.0,71.0
HA NOI,2015-09-24,35.0,25.0,10.0,0.9,78.0
HA NOI,2016-09-24,31.0,25.0,6.0,4.9,86.0
HA NOI,2017-09-24,35.0,27.0,4.0,0.0,73.0
HA NOI,2018-09-24,37.0,26.0,5.0,0.0,70.0
HA NOI,2019-09-24,31.0,21.0,9.0,0.0,62.0
HA NOI,2020-09-24,31.0,24.0,10.0,20.0,81.0
HA NOI,2009-09-06,35.0,24.0,4.0,1.2,80.0
HA NOI,2010-09-06,34.0,24.0,5.0,18.0,86.0
HA NOI,2011-09-06,32.0,24.0,6.0,11.3,88.0
HA NOI,2012-09-06,26.0,24.0,6.0,24.0,96.0
HA NOI,2013-09-06,27.0,22.0,9.0,0.2,85.0
HA NOI,2014-09-06,33.0,25.0,6.0,2.8,85.0
HA NOI,2015-09-06,31.0,24.0,6.0,2.6,85.0
HA NOI,2016-09-06,33.0,26.0,5.0,5.9,80.0
HA NOI,2017-09-06,36.0,27.0,5.0,9.9,78.0
HA NOI,2018-09-06,36.0,27.0,5.0,2.0,73.0
HA NOI,2019-09-06,36.0,26.0,8.0,0.0,72.0
HA NOI,2020-09-06,36.0,28.0,8.0,19.5,77.0
HA NOI,2009-10-04,34.0,24.0,4.0,0.0,78.0
HA NOI,2010-10-04,24.0,21.0,9.0,0.4,79.0
HA NOI,2011-10-04,24.0,19.0,12.0,5.9,78.0
HA NOI,2012-10-04,31.0,23.0,7.0,11.5,82.0
HA NOI,2013-10-04,34.0,23.0,5.0,0.0,70.0
HA NOI,2014-10-04,37.0,25.0,5.0,2.4,72.0
HA NOI,2015-10-04,32.0,25.0,14.0,3.7,71.0
HA NOI,2016-10-04,35.0,25.0,6.0,0.0,64.0
HA NOI,2017-10-04,32.0,25.0,7.0,21.9,80.0
HA NOI,2018-10-04,33.0,23.0,7.0,0.0,58.0
HA NOI,2019-10-04,31.0,26.0,12.0,18.8,82.0
HA NOI,2020-10-04,32.0,27.0,10.0,1.5,78.0
HA NOI,2009-10-07,35.0,22.0,4.0,0.0,68.0
HA NOI,2010-10-07,28.0,21.0,7.0,0.0,78.0
HA NOI,2011-10-07,22.0,19.0,10.0,2.5,93.0
HA NOI,2012-10-07,32.0,22.0,5.0,0.8,77.0
HA NOI,2013-10-07,31.0,21.0,10.0,0.0,60.0
HA NOI,2014-10-07,31.0,20.0,7.0,0.0,64.0
HA NOI,2015-10-07,33.0,24.0,7.0,1.2,74.0
HA NOI,2016-10-07,35.0,25.0,5.0,0.0,59.0
HA NOI,2017-10-07,28.0,24.0,6.0,17.4,89.0
HA NOI,2018-10-07,32.0,24.0,7.0,0.0,64.0
HA NOI,2019-10-07,32.0,25.0,9.0,5.4,74.0
HA NOI,2020-10-07,31.0,23.0,12.0,1.2,73.0
HA NOI,2009-10-01,25.0,22.0,10.0,4.4,95.0
HA NOI,2010-10-01,32.0,24.0,5.0,21.1,87.0
HA NOI,2011-10-01,25.0,20.0,10.0,5.6,88.0
HA NOI,2012-10-01,32.0,20.0,6.0,0.0,57.0
HA NOI,2013-10-01,25.0,20.0,11.0,3.1,87.0
HA NOI,2014-10-01,35.0,25.0,4.0,0.1,72.0
HA NOI,2015-10-01,35.0,27.0,5.0,5.7,70.0
HA NOI,2016-10-01,32.0,24.0,8.0,0.1,69.0
HA NOI,2017-10-01,33.0,26.0,7.0,0.1,76.0
HA NOI,2018-10-01,32.0,24.0,8.0,0.2,63.0
HA NOI,2019-10-01,34.0,24.0,8.0,0.0,63.0
HA NOI,2020-10-01,33.0,27.0,9.0,6.7,77.0
HA NOI,2009-09-30,25.0,22.0,14.0,5.4,88.0
HA NOI,2010-09-30,33.0,24.0,4.0,3.3,86.0
HA NOI,2011-09-30,21.0,20.0,23.0,25.6,93.0
HA NOI,2012-09-30,31.0,21.0,7.0,0.0,58.0
HA NOI,2013-09-30,24.0,20.0,12.0,1.1,72.0
HA NOI,2014-09-30,35.0,24.0,4.0,0.7,77.0
HA NOI,2015-09-30,35.0,27.0,7.0,1.9,72.0
HA NOI,2016-09-30,33.0,25.0,8.0,0.0,64.0
HA NOI,2017-09-30,32.0,26.0,6.0,1.6,78.0
HA NOI,2018-09-30,31.0,24.0,8.0,0.0,64.0
HA NOI,2019-09-30,35.0,24.0,7.0,0.0,61.0
HA NOI,2020-09-30,32.0,26.0,9.0,9.4,82.0
HA NOI,2009-10-03,34.0,24.0,5.0,0.3,81.0
HA NOI,2010-10-03,29.0,22.0,12.0,0.9,80.0
HA NOI,2011-10-03,25.0,20.0,13.0,0.9,80.0
HA NOI,2012-10-03,33.0,23.0,7.0,3.7,79.0
HA NOI,2013-10-03,33.0,22.0,7.0,0.0,66.0
HA NOI,2014-10-03,37.0,25.0,5.0,0.0,70.0
HA NOI,2015-10-03,33.0,25.0,6.0,6.3,72.0
HA NOI,2016-10-03,33.0,24.0,7.0,0.0,65.0
HA NOI,2017-10-03,31.0,27.0,5.0,19.2,81.0
HA NOI,2018-10-03,32.0,22.0,7.0,0.0,59.0
HA NOI,2019-10-03,32.0,25.0,14.0,18.7,81.0
HA NOI,2020-10-03,33.0,27.0,9.0,2.7,77.0
HA NOI,2009-10-09,32.0,22.0,5.0,0.0,76.0
HA NOI,2010-10-09,33.0,22.0,5.0,0.9,75.0
HA NOI,2011-10-09,32.0,21.0,5.0,0.0,82.0
HA NOI,2012-10-09,35.0,24.0,4.0,0.0,73.0
HA NOI,2013-10-09,33.0,21.0,7.0,0.0,53.0
HA NOI,2014-10-09,35.0,24.0,5.0,0.0,67.0
HA NOI,2015-10-09,28.0,21.0,13.0,3.2,79.0
HA NOI,2016-10-09,34.0,25.0,8.0,0.0,61.0
HA NOI,2017-10-09,34.0,25.0,12.0,4.6,75.0
HA NOI,2018-10-09,33.0,24.0,7.0,3.9,69.0
HA NOI,2019-10-09,30.0,22.0,10.0,2.3,84.0
HA NOI,2020-10-09,30.0,22.0,14.0,0.0,64.0
HA NOI,2009-10-08,32.0,21.0,5.0,0.0,72.0
HA NOI,2010-10-08,31.0,22.0,6.0,0.0,74.0
HA NOI,2011-10-08,24.0,20.0,7.0,2.4,94.0
HA NOI,2012-10-08,33.0,23.0,5.0,1.2,75.0
HA NOI,2013-10-08,32.0,20.0,10.0,0.0,55.0
HA NOI,2014-10-08,34.0,23.0,5.0,0.0,65.0
HA NOI,2015-10-08,31.0,25.0,9.0,1.3,74.0
HA NOI,2016-10-08,34.0,25.0,7.0,0.0,61.0
HA NOI,2017-10-08,31.0,24.0,7.0,10.3,84.0
HA NOI,2018-10-08,32.0,24.0,9.0,0.0,68.0
HA NOI,2019-10-08,25.0,24.0,9.0,14.8,91.0
HA NOI,2020-10-08,30.0,24.0,16.0,0.0,65.0
HA NOI,2009-10-11,29.0,23.0,6.0,3.6,86.0
HA NOI,2010-10-11,32.0,25.0,8.0,9.4,89.0
HA NOI,2011-10-11,33.0,24.0,7.0,3.5,74.0
HA NOI,2012-10-11,33.0,23.0,6.0,0.0,67.0
HA NOI,2013-10-11,33.0,23.0,8.0,0.0,58.0
HA NOI,2014-10-11,33.0,23.0,5.0,0.0,66.0
HA NOI,2015-10-11,22.0,19.0,10.0,4.6,83.0
HA NOI,2016-10-11,32.0,25.0,5.0,0.6,69.0
HA NOI,2017-10-11,27.0,25.0,7.0,69.2,92.0
HA NOI,2018-10-11,29.0,20.0,8.0,0.0,64.0
HA NOI,2019-10-11,32.0,24.0,13.0,0.6,78.0
HA NOI,2020-10-11,30.0,23.0,7.0,0.0,67.0
HA NOI,2009-09-29,24.0,22.0,12.0,1.7,84.0
HA NOI,2010-09-29,34.0,23.0,4.0,7.9,87.0
HA NOI,2011-09-29,33.0,25.0,13.0,9.8,79.0
HA NOI,2012-09-29,31.0,22.0,9.0,0.0,65.0
HA NOI,2013-09-29,31.0,23.0,10.0,0.0,67.0
HA NOI,2014-09-29,34.0,25.0,7.0,2.5,83.0
HA NOI,2015-09-29,36.0,26.0,5.0,0.1,71.0
HA NOI,2016-09-29,34.0,26.0,7.0,1.7,67.0
HA NOI,2017-09-29,34.0,27.0,7.0,10.3,74.0
HA NOI,2018-09-29,31.0,23.0,9.0,0.0,67.0
HA NOI,2019-09-29,36.0,23.0,7.0,0.0,59.0
HA NOI,2020-09-29,32.0,26.0,9.0,1.9,80.0
HA NOI,2009-10-13,23.0,21.0,12.0,45.8,90.0
HA NOI,2010-10-13,32.0,24.0,4.0,2.3,86.0
HA NOI,2011-10-13,32.0,24.0,6.0,8.9,82.0
HA NOI,2012-10-13,33.0,23.0,8.0,1.0,75.0
HA NOI,2013-10-13,35.0,23.0,5.0,0.0,62.0
HA NOI,2014-10-13,30.0,21.0,10.0,0.0,62.0
HA NOI,2015-10-13,29.0,20.0,8.0,0.0,58.0
HA NOI,2016-10-13,28.0,22.0,10.0,5.5,73.0
HA NOI,2017-10-13,30.0,24.0,9.0,0.9,76.0
HA NOI,2018-10-13,29.0,22.0,8.0,0.0,74.0
HA NOI,2019-10-13,32.0,24.0,9.0,5.9,76.0
HA NOI,2020-10-13,31.0,24.0,13.0,0.0,62.0
HA NOI,2009-10-10,31.0,23.0,5.0,5.2,87.0
HA NOI,2010-10-10,33.0,24.0,8.0,2.2,85.0
HA NOI,2011-10-10,33.0,23.0,6.0,0.0,77.0
HA NOI,2012-10-10,32.0,23.0,6.0,2.4,71.0
HA NOI,2013-10-10,33.0,22.0,5.0,0.1,63.0
HA NOI,2014-10-10,32.0,23.0,6.0,0.3,69.0
HA NOI,2015-10-10,20.0,19.0,15.0,10.7,87.0
HA NOI,2016-10-10,32.0,25.0,6.0,1.6,68.0
HA NOI,2017-10-10,28.0,25.0,17.0,52.1,89.0
HA NOI,2018-10-10,25.0,21.0,15.0,2.4,72.0
HA NOI,2019-10-10,31.0,24.0,10.0,0.0,78.0
HA NOI,2020-10-10,30.0,23.0,11.0,0.0,65.0
HA NOI,2009-10-15,23.0,19.0,10.0,20.8,96.0
HA NOI,2010-10-15,28.0,22.0,10.0,6.6,85.0
HA NOI,2011-10-15,30.0,22.0,9.0,0.0,72.0
HA NOI,2012-10-15,33.0,24.0,11.0,0.0,76.0
HA NOI,2013-10-15,32.0,23.0,10.0,1.3,67.0
HA NOI,2014-10-15,33.0,20.0,6.0,0.0,59.0
HA NOI,2015-10-15,32.0,23.0,5.0,0.0,61.0
HA NOI,2016-10-15,26.0,23.0,8.0,2.3,85.0
HA NOI,2017-10-15,31.0,23.0,13.0,0.0,61.0
HA NOI,2018-10-15,32.0,25.0,13.0,33.2,81.0
HA NOI,2019-10-15,26.0,23.0,13.0,0.9,79.0
HA NOI,2020-10-15,23.0,18.0,15.0,113.6,93.0
HA NOI,2009-10-05,33.0,25.0,5.0,0.6,75.0
HA NOI,2010-10-05,25.0,19.0,7.0,0.5,77.0
HA NOI,2011-10-05,19.0,18.0,13.0,32.2,95.0
HA NOI,2012-10-05,30.0,24.0,6.0,3.2,83.0
HA NOI,2013-10-05,34.0,22.0,4.0,0.5,72.0
HA NOI,2014-10-05,27.0,23.0,12.0,3.5,83.0
HA NOI,2015-10-05,30.0,25.0,7.0,3.6,75.0
HA NOI,2016-10-05,33.0,25.0,6.0,12.6,72.0
HA NOI,2017-10-05,32.0,25.0,8.0,5.0,77.0
HA NOI,2018-10-05,33.0,23.0,5.0,0.0,57.0
HA NOI,2019-10-05,32.0,25.0,9.0,1.4,77.0
HA NOI,2020-10-05,32.0,27.0,12.0,8.0,78.0
HA NOI,2009-10-06,35.0,23.0,5.0,0.0,66.0
HA NOI,2010-10-06,27.0,19.0,6.0,0.2,79.0
HA NOI,2011-10-06,21.0,19.0,10.0,4.9,93.0
HA NOI,2012-10-06,30.0,23.0,5.0,11.0,83.0
HA NOI,2013-10-06,31.0,23.0,8.0,0.5,70.0
HA NOI,2014-10-06,30.0,21.0,11.0,0.0,69.0
HA NOI,2015-10-06,32.0,23.0,6.0,0.0,70.0
HA NOI,2016-10-06,34.0,25.0,7.0,0.7,64.0
HA NOI,2017-10-06,26.0,25.0,6.0,0.1,86.0
HA NOI,2018-10-06,33.0,24.0,5.0,0.0,62.0
HA NOI,2019-10-06,33.0,24.0,6.0,1.4,72.0
HA NOI,2020-10-06,30.0,24.0,10.0,9.6,80.0
HA NOI,2009-10-16,29.0,20.0,5.0,0.0,89.0
HA NOI,2010-10-16,23.0,21.0,8.0,6.4,93.0
HA NOI,2011-10-16,28.0,20.0,10.0,0.0,66.0
HA NOI,2012-10-16,33.0,24.0,8.0,3.5,76.0
HA NOI,2013-10-16,23.0,21.0,11.0,6.5,77.0
HA NOI,2014-10-16,30.0,21.0,5.0,0.0,74.0
HA NOI,2015-10-16,33.0,23.0,6.0,0.0,65.0
HA NOI,2016-10-16,33.0,23.0,7.0,0.5,71.0
HA NOI,2017-10-16,22.0,20.0,14.0,4.7,78.0
HA NOI,2018-10-16,27.0,22.0,8.0,10.4,82.0
HA NOI,2019-10-16,30.0,23.0,9.0,3.0,77.0
HA NOI,2020-10-16,24.0,21.0,14.0,21.4,89.0
HA NOI,2009-10-19,33.0,23.0,3.0,0.2,80.0
HA NOI,2010-10-19,29.0,21.0,7.0,0.0,79.0
HA NOI,2011-10-19,30.0,21.0,6.0,0.0,68.0
HA NOI,2012-10-19,32.0,23.0,6.0,1.4,78.0
HA NOI,2013-10-19,23.0,19.0,10.0,7.1,88.0
HA NOI,2014-10-19,31.0,21.0,5.0,0.2,74.0
HA NOI,2015-10-19,36.0,24.0,5.0,0.0,61.0
HA NOI,2016-10-19,25.0,23.0,13.0,3.7,75.0
HA NOI,2017-10-19,29.0,20.0,9.0,0.2,78.0
HA NOI,2018-10-19,27.0,21.0,6.0,1.3,85.0
HA NOI,2019-10-19,30.0,21.0,9.0,0.0,70.0
HA NOI,2020-10-19,22.0,19.0,12.0,1.5,79.0
HA NOI,2009-10-12,32.0,23.0,8.0,0.0,72.0
HA NOI,2010-10-12,32.0,25.0,5.0,4.6,87.0
HA NOI,2011-10-12,32.0,23.0,7.0,12.3,83.0
HA NOI,2012-10-12,33.0,23.0,6.0,0.2,74.0
HA NOI,2013-10-12,34.0,24.0,6.0,0.1,58.0
HA NOI,2014-10-12,31.0,22.0,8.0,0.0,61.0
HA NOI,2015-10-12,25.0,19.0,9.0,0.0,64.0
